salesman_id,country_id,product_id,date,Amount,Boxes Shipped
00001,C-001,0000019,2024-04-22,5109,187
00017,C-005,0000007,2024-08-03,77,26
00025,C-005,0000008,2024-06-10,1860,71
00006,C-001,0000016,2024-06-27,7918,50
00012,C-003,0000004,2024-01-03,4060,179
00012,C-002,0000006,2024-07-11,2817,188
00025,C-004,0000012,2024-08-17,5306,128
00008,C-005,0000014,2024-01-18,2757,66
00025,C-002,0000011,2024-03-08,17904,107
00010,C-003,0000008,2024-03-07,15825,284
00016,C-002,0000022,2024-05-09,7745,164
00009,C-004,0000002,2024-05-23,2215,161
00023,C-001,0000021,2024-04-15,190,156
00003,C-003,0000010,2024-07-27,2960,141
00012,C-006,0000019,2024-08-22,2938,389
00025,C-005,0000022,2024-05-11,4778,124
00023,C-002,0000011,2024-01-26,5401,41
00009,C-005,0000007,2024-04-14,15373,124
00018,C-004,0000001,2024-04-05,7121,433
00012,C-004,0000004,2024-06-14,9058,56
00007,C-006,0000017,2024-04-13,5439,125
00013,C-003,0000015,2024-06-27,2660,178
00024,C-003,0000009,2024-01-26,7898,3
00009,C-001,0000015,2024-07-05,1959,70
00013,C-006,0000020,2024-01-11,15305,91
00021,C-005,0000015,2024-03-07,11257,21
00017,C-006,0000007,2024-03-04,9207,109
00011,C-006,0000011,2024-07-15,2770,302
00017,C-001,0000003,2024-05-11,7478,85
00011,C-005,0000012,2024-01-27,5232,8
00011,C-002,0000008,2024-06-27,3745,161
00025,C-002,0000004,2024-08-03,8504,19
00019,C-004,0000001,2024-08-19,12524,251
00019,C-003,0000014,2024-06-15,472,101
00018,C-001,0000003,2024-02-07,9772,158
00011,C-003,0000017,2024-07-08,8130,140
00018,C-002,0000012,2024-04-21,1624,96
00025,C-001,0000001,2024-04-08,2984,214
00016,C-003,0000007,2024-08-19,15594,56
00004,C-002,0000014,2024-05-04,3388,60
00010,C-005,0000002,2024-05-11,2847,115
00010,C-005,0000009,2024-03-22,7512,49
00018,C-006,0000013,2024-08-10,2712,216
00018,C-005,0000014,2024-05-04,1673,314
00021,C-005,0000005,2024-08-18,8853,261
00024,C-006,0000018,2024-08-03,4722,258
00012,C-004,0000012,2024-01-14,8408,318
00023,C-003,0000019,2024-04-08,2442,78
00021,C-001,0000008,2024-08-01,4010,3
00018,C-006,0000009,2024-03-15,492,45
00011,C-002,0000001,2024-07-15,11651,192
00009,C-004,0000017,2024-01-13,6426,132
00010,C-003,0000002,2024-08-26,2665,54
00025,C-006,0000009,2024-01-10,2049,170
00003,C-003,0000015,2024-05-11,6267,83
00013,C-004,0000002,2024-08-30,12886,21
00017,C-005,0000021,2024-07-21,6144,117
00010,C-003,0000017,2024-08-01,8274,130
00007,C-006,0000002,2024-02-17,12164,264
00007,C-003,0000010,2024-07-27,7192,159
00024,C-005,0000008,2024-02-23,1453,112
00008,C-003,0000007,2024-03-22,3376,41
00018,C-002,0000005,2024-06-23,8329,327
00015,C-001,0000015,2024-02-01,1635,70
00021,C-003,0000006,2024-03-02,8265,298
00003,C-001,0000014,2024-04-06,1448,92
00006,C-003,0000018,2024-03-17,710,77
00015,C-001,0000014,2024-06-24,12197,135
00009,C-006,0000007,2024-07-19,10918,302
00015,C-005,0000013,2024-07-11,1680,287
00007,C-002,0000017,2024-01-13,2303,225
00005,C-004,0000004,2024-07-07,9261,65
00004,C-002,0000002,2024-05-25,5253,415
00012,C-002,0000014,2024-04-13,5386,161
00020,C-004,0000007,2024-03-02,3741,222
00006,C-006,0000018,2024-06-23,2223,127
00021,C-005,0000010,2024-07-26,7720,156
00002,C-006,0000015,2024-03-22,468,3
00008,C-005,0000020,2024-06-09,3083,55
00002,C-003,0000021,2024-05-17,6899,58
00025,C-004,0000003,2024-03-04,1036,291
00021,C-006,0000012,2024-07-07,17518,28
00018,C-006,0000019,2024-01-13,11692,128
00015,C-003,0000017,2024-07-13,3137,74
00023,C-003,0000002,2024-06-16,1678,325
00003,C-001,0000007,2024-07-18,8937,66
00025,C-001,0000016,2024-05-30,4761,406
00003,C-001,0000022,2024-06-21,942,84
00001,C-003,0000003,2024-06-24,6623,39
00012,C-002,0000009,2024-01-13,4067,94
00015,C-006,0000014,2024-04-04,4713,211
00017,C-001,0000004,2024-06-08,9571,594
00011,C-006,0000013,2024-08-02,6780,46
00021,C-005,0000011,2024-07-21,10772,150
00015,C-002,0000013,2024-06-20,189,140
00014,C-002,0000006,2024-06-22,3015,115
00022,C-003,0000021,2024-05-02,3538,16
00015,C-003,0000005,2024-01-07,5197,87
00010,C-001,0000007,2024-02-21,6654,102
00025,C-006,0000020,2024-03-21,8639,402
00002,C-001,0000010,2024-04-04,6397,136
00006,C-006,0000014,2024-03-24,14596,196
00006,C-004,0000013,2024-06-28,7713,192
00006,C-003,0000010,2024-01-14,2457,188
00011,C-004,0000014,2024-02-07,1435,138
00018,C-004,0000010,2024-01-11,4324,202
00001,C-002,0000005,2024-02-25,2208,247
00024,C-003,0000001,2024-08-01,7572,26
00014,C-003,0000001,2024-05-05,7190,262
00023,C-004,0000018,2024-05-18,10858,451
00024,C-004,0000019,2024-01-04,6525,369
00014,C-004,0000007,2024-05-09,4624,212
00008,C-002,0000004,2024-05-06,1962,80
00016,C-001,0000015,2024-01-13,12783,158
00014,C-003,0000017,2024-06-24,4928,71
00002,C-005,0000021,2024-02-14,1116,22
00022,C-003,0000005,2024-01-18,5347,109
00017,C-002,0000012,2024-05-02,3168,93
00025,C-003,0000004,2024-05-16,9008,52
00010,C-005,0000017,2024-01-28,7400,383
00017,C-006,0000005,2024-06-24,1420,422
00005,C-001,0000006,2024-07-18,2556,109
00006,C-001,0000009,2024-04-13,4060,175
00024,C-005,0000021,2024-04-15,18581,83
00004,C-002,0000003,2024-01-04,8814,182
00016,C-003,0000009,2024-07-04,7915,31
00013,C-005,0000004,2024-03-24,2788,342
00022,C-003,0000016,2024-03-17,682,170
00005,C-003,0000017,2024-02-15,6828,241
00004,C-005,0000008,2024-06-29,1082,158
00003,C-005,0000014,2024-05-24,2967,121
00010,C-001,0000012,2024-01-10,3952,287
00015,C-005,0000018,2024-03-15,3151,144
00012,C-006,0000012,2024-02-08,2673,317
00007,C-002,0000021,2024-02-25,1742,106
00006,C-005,0000009,2024-05-03,7301,42
00014,C-005,0000014,2024-06-14,6322,26
00006,C-002,0000007,2024-08-09,13731,82
00019,C-004,0000016,2024-07-11,4052,253
00017,C-001,0000016,2024-01-14,8475,115
00002,C-006,0000016,2024-02-24,9427,49
00019,C-004,0000017,2024-03-15,9770,154
00005,C-004,0000020,2024-04-25,14235,45
00018,C-003,0000011,2024-05-10,6885,40
00012,C-003,0000013,2024-06-23,14688,293
00013,C-006,0000004,2024-02-28,16585,388
00007,C-005,0000011,2024-05-25,17416,148
00014,C-004,0000020,2024-02-22,5954,236
00002,C-001,0000002,2024-07-11,4180,140
00012,C-006,0000013,2024-01-03,3940,365
00008,C-004,0000022,2024-08-24,791,280
00013,C-005,0000007,2024-07-28,2942,360
00007,C-005,0000001,2024-05-25,12477,162
00011,C-004,0000009,2024-05-06,2817,191
00009,C-002,0000010,2024-01-28,2412,144
00012,C-001,0000008,2024-06-06,13073,11
00007,C-004,0000020,2024-07-12,6790,26
00025,C-006,0000013,2024-08-05,6092,201
00007,C-005,0000008,2024-01-28,7186,152
00017,C-002,0000013,2024-08-31,6171,138
00010,C-005,0000007,2024-04-19,1945,14
00010,C-001,0000001,2024-06-29,6767,2
00013,C-002,0000019,2024-02-24,3912,254
00023,C-001,0000004,2024-03-04,16734,88
00003,C-002,0000009,2024-06-21,3917,74
00008,C-003,0000011,2024-01-26,1083,106
00005,C-004,0000015,2024-06-10,4822,42
00020,C-001,0000010,2024-05-23,1827,66
00021,C-002,0000012,2024-04-15,1142,111
00011,C-004,0000021,2024-01-31,6291,232
00020,C-004,0000011,2024-03-04,5616,43
00009,C-004,0000006,2024-04-19,11251,91
00013,C-001,0000017,2024-05-16,2799,104
00005,C-003,0000018,2024-02-17,1158,114
00018,C-005,0000018,2024-01-18,7049,273
00014,C-006,0000008,2024-02-09,9461,84
00010,C-006,0000008,2024-03-23,4174,175
00023,C-004,0000021,2024-02-01,4005,150
00010,C-002,0000010,2024-03-07,4651,143
00025,C-001,0000015,2024-01-03,3815,220
00025,C-005,0000015,2024-02-11,6321,325
00018,C-004,0000008,2024-03-16,5246,144
00024,C-002,0000015,2024-08-15,12999,317
00003,C-002,0000016,2024-05-12,5932,79
00002,C-002,0000013,2024-04-11,6812,4
00004,C-004,0000001,2024-06-30,21381,311
00024,C-004,0000015,2024-06-15,8423,63
00008,C-006,0000021,2024-08-01,7951,109
00017,C-005,0000012,2024-06-15,18389,62
00007,C-002,0000006,2024-06-16,6555,45
00005,C-004,0000018,2024-05-13,5130,270
00018,C-005,0000010,2024-05-10,2399,149
00005,C-002,0000009,2024-08-25,6097,344
00025,C-004,0000011,2024-07-15,8135,83
00003,C-001,0000020,2024-05-16,9970,449
00004,C-003,0000007,2024-06-14,3894,173
00013,C-003,0000004,2024-01-25,11533,491
00025,C-005,0000011,2024-07-28,8754,14
00007,C-006,0000001,2024-01-28,5476,194
00017,C-001,0000008,2024-06-29,2253,196
00011,C-003,0000022,2024-06-24,279,332
00006,C-006,0000001,2024-07-01,8937,442
00014,C-005,0000003,2024-02-25,2010,144
00015,C-006,0000004,2024-08-01,2902,12
00005,C-003,0000012,2024-06-21,9231,278
00022,C-004,0000013,2024-01-25,12745,26
00003,C-001,0000012,2024-05-17,1437,248
00020,C-003,0000002,2024-08-23,4900,254
00022,C-003,0000004,2024-03-03,8263,129
00014,C-002,0000021,2024-05-30,10140,552
00011,C-005,0000010,2024-06-29,133,243
00020,C-006,0000011,2024-01-04,9480,217
00001,C-003,0000010,2024-01-14,3115,65
00011,C-005,0000001,2024-02-15,17866,58
00015,C-004,0000013,2024-01-10,4651,494
00023,C-005,0000015,2024-05-04,14360,218
00020,C-005,0000013,2024-05-23,2596,5
00009,C-004,0000014,2024-04-26,1853,153
00005,C-006,0000011,2024-07-05,1393,70
00023,C-001,0000011,2024-07-21,7943,174
00024,C-005,0000001,2024-02-21,5553,272
00021,C-005,0000008,2024-02-03,1539,143
00003,C-003,0000021,2024-07-08,9118,154
00010,C-002,0000007,2024-05-31,631,140
00002,C-004,0000001,2024-06-27,4486,104
00002,C-002,0000007,2024-05-13,5591,132
00002,C-005,0000016,2024-05-31,2663,102
00019,C-005,0000008,2024-02-28,7482,38
00009,C-004,0000009,2024-03-28,7418,31
00003,C-005,0000006,2024-01-14,1969,235
00009,C-004,0000001,2024-02-21,7198,159
00018,C-006,0000002,2024-08-01,11719,87
00013,C-004,0000004,2024-05-19,2755,63
00016,C-005,0000015,2024-07-13,2439,61
00020,C-003,0000003,2024-04-20,7662,144
00018,C-002,0000002,2024-06-30,4886,23
00015,C-001,0000007,2024-03-08,3572,156
00006,C-005,0000014,2024-03-09,6938,94
00005,C-006,0000018,2024-06-16,1941,221
00003,C-001,0000010,2024-06-30,6173,46
00021,C-002,0000001,2024-07-28,3105,116
00011,C-006,0000003,2024-08-12,3692,154
00009,C-001,0000001,2024-07-07,3951,324
00009,C-005,0000002,2024-08-25,13497,49
00016,C-006,0000009,2024-01-17,4389,241
00004,C-003,0000022,2024-03-04,6311,366
00012,C-004,0000014,2024-08-25,9693,4
00025,C-001,0000003,2024-04-15,2348,266
00017,C-005,0000011,2024-03-11,2519,24
00022,C-005,0000018,2024-05-20,3517,17
00007,C-004,0000016,2024-06-14,16807,44
00001,C-004,0000006,2024-04-14,1737,70
00001,C-005,0000004,2024-07-07,7900,168
00023,C-002,0000001,2024-08-24,4017,71
00001,C-002,0000009,2024-02-24,9643,140
00011,C-006,0000018,2024-05-09,774,217
00017,C-003,0000022,2024-02-08,7852,240
00014,C-001,0000022,2024-03-24,1650,293
00008,C-005,0000010,2024-06-20,9333,78
00010,C-006,0000016,2024-03-07,1540,117
00017,C-003,0000014,2024-06-20,7841,82
00005,C-004,0000011,2024-02-17,17103,267
00023,C-001,0000005,2024-01-26,11496,49
00023,C-003,0000001,2024-05-02,3073,166
00015,C-006,0000005,2024-07-07,14991,7
00008,C-003,0000020,2024-08-22,3170,49
00011,C-003,0000006,2024-08-11,2528,67
00012,C-001,0000005,2024-01-13,8552,208
00006,C-003,0000007,2024-03-02,13073,119
00012,C-003,0000019,2024-07-27,11987,41
00021,C-004,0000010,2024-03-10,18385,116
00013,C-005,0000002,2024-08-23,14028,344
00014,C-005,0000009,2024-04-25,4813,169
00018,C-001,0000012,2024-03-07,11964,446
00019,C-001,0000011,2024-07-12,5575,52
00023,C-005,0000008,2024-05-16,9205,144
00006,C-002,0000004,2024-03-02,4134,69
00012,C-004,0000002,2024-05-30,1312,164
00012,C-001,0000016,2024-06-10,11736,185
00007,C-005,0000005,2024-07-25,7651,358
00013,C-004,0000001,2024-06-09,4995,98
00018,C-005,0000012,2024-05-12,891,62
00006,C-005,0000010,2024-05-09,4142,5
00007,C-006,0000016,2024-08-09,7308,178
00002,C-002,0000019,2024-04-13,6834,115
00020,C-005,0000021,2024-05-02,8878,47
00024,C-005,0000005,2024-08-09,4135,307
00022,C-003,0000018,2024-08-23,6642,188
00006,C-002,0000013,2024-05-13,7117,174
00011,C-005,0000016,2024-02-01,11816,68
00022,C-005,0000007,2024-06-23,6963,303
00023,C-001,0000019,2024-05-24,11786,147
00004,C-006,0000001,2024-04-01,1200,224
00022,C-006,0000022,2024-07-27,10791,166
00025,C-002,0000003,2024-01-27,26171,224
00004,C-002,0000019,2024-08-12,2988,136
00003,C-006,0000017,2024-02-01,11706,47
00008,C-002,0000006,2024-03-02,5256,201
00021,C-003,0000005,2024-06-30,3794,36
00024,C-003,0000013,2024-01-17,9655,97
00007,C-005,0000012,2024-07-07,16002,133
00010,C-004,0000001,2024-01-31,1386,104
00013,C-001,0000005,2024-08-10,3822,122
00013,C-005,0000003,2024-08-18,15722,351
00007,C-004,0000015,2024-06-15,6287,340
00012,C-005,0000020,2024-01-26,9832,9
00021,C-005,0000013,2024-04-29,90,73
00010,C-006,0000015,2024-03-03,3800,71
00017,C-003,0000017,2024-02-22,4674,422
00005,C-005,0000004,2024-03-04,4012,169
00018,C-002,0000004,2024-07-07,3430,9
00022,C-004,0000021,2024-06-17,4921,380
00004,C-006,0000021,2024-08-02,10050,118
00005,C-005,0000020,2024-08-12,8485,120
00023,C-004,0000003,2024-01-28,6030,351
00021,C-003,0000008,2024-04-29,13332,443
00012,C-003,0000016,2024-04-05,15246,233
00017,C-006,0000016,2024-01-18,11619,133
00001,C-001,0000020,2024-05-16,2630,98
00021,C-003,0000015,2024-08-24,10089,168
00015,C-002,0000002,2024-01-18,308,402
00017,C-005,0000009,2024-08-22,7979,10
00006,C-001,0000005,2024-03-07,8,84
00013,C-001,0000019,2024-03-04,3303,73
00024,C-006,0000016,2024-04-22,13960,113
00017,C-003,0000012,2024-06-09,4251,91
00004,C-006,0000014,2024-07-25,9886,217
00004,C-002,0000004,2024-08-03,12864,93
00008,C-003,0000016,2024-08-03,5246,144
00001,C-001,0000012,2024-05-03,14346,219
00016,C-006,0000006,2024-01-19,11462,288
00014,C-005,0000007,2024-02-11,11668,306
00002,C-002,0000017,2024-06-14,7455,383
00021,C-005,0000007,2024-03-23,7204,234
00023,C-006,0000002,2024-02-17,8082,105
00018,C-006,0000004,2024-03-17,2055,485
00010,C-003,0000013,2024-06-29,6476,304
00025,C-006,0000019,2024-08-24,17490,289
00003,C-006,0000013,2024-07-04,13644,281
00014,C-004,0000017,2024-03-28,2930,70
00015,C-002,0000004,2024-04-19,22717,143
00025,C-004,0000001,2024-01-18,9472,248
00002,C-004,0000014,2024-01-17,3400,92
00020,C-004,0000001,2024-02-15,10696,201
00020,C-001,0000012,2024-02-11,17102,307
00022,C-005,0000016,2024-03-21,18937,180
00006,C-004,0000017,2024-01-05,6015,136
00007,C-002,0000018,2024-05-30,7624,162
00001,C-005,0000005,2024-01-04,2997,227
00013,C-003,0000014,2024-04-22,1719,260
00003,C-006,0000012,2024-02-10,3523,114
00024,C-002,0000013,2024-08-12,1092,209
00006,C-005,0000011,2024-08-10,2496,310
00021,C-003,0000018,2024-06-07,813,58
00001,C-002,0000020,2024-06-06,2489,81
00011,C-004,0000020,2024-04-05,5701,201
00019,C-005,0000007,2024-04-18,5084,126
00020,C-002,0000007,2024-01-31,15789,16
00023,C-005,0000020,2024-08-22,6542,141
00001,C-003,0000005,2024-02-25,11409,217
00004,C-003,0000001,2024-02-22,19258,99
00005,C-004,0000012,2024-01-12,5075,201
00007,C-001,0000017,2024-05-25,116,120
00021,C-002,0000004,2024-02-01,2797,9
00008,C-001,0000009,2024-04-27,1608,75
00003,C-005,0000004,2024-07-22,2961,133
00015,C-004,0000001,2024-01-26,3704,260
00015,C-005,0000001,2024-08-24,5680,285
00023,C-004,0000014,2024-01-18,6764,20
00011,C-002,0000002,2024-03-30,1109,87
00025,C-003,0000021,2024-01-17,9477,160
00021,C-005,0000014,2024-02-17,5302,155
00021,C-006,0000003,2024-04-08,8041,43
00003,C-006,0000010,2024-07-06,3716,89
00016,C-002,0000014,2024-04-04,4592,222
00004,C-004,0000011,2024-03-02,1928,217
00003,C-004,0000018,2024-08-09,1225,186
00018,C-003,0000012,2024-06-09,11327,296
00025,C-001,0000021,2024-06-02,3063,301
00002,C-005,0000014,2024-07-05,7093,233
00020,C-006,0000009,2024-08-11,337,120
00023,C-002,0000019,2024-02-11,3765,158
00021,C-004,0000013,2024-08-11,695,68
00014,C-003,0000010,2024-05-12,14610,111
00019,C-005,0000012,2024-07-15,5299,96
00020,C-002,0000011,2024-01-18,4552,132
00023,C-001,0000014,2024-01-05,9099,199
00015,C-003,0000007,2024-06-29,604,239
00007,C-006,0000018,2024-06-14,3172,46
00006,C-002,0000001,2024-08-08,4737,74
00018,C-002,0000001,2024-03-23,15202,142
00009,C-002,0000021,2024-01-04,7913,106
00007,C-002,0000012,2024-02-22,14191,269
00013,C-001,0000013,2024-02-17,9327,259
00009,C-005,0000017,2024-02-03,434,83
00002,C-006,0000018,2024-03-17,1498,132
00019,C-003,0000020,2024-01-25,3125,155
00007,C-003,0000012,2024-07-27,2356,54
00016,C-003,0000014,2024-01-28,8548,55
00023,C-003,0000011,2024-07-05,12094,52
00002,C-002,0000015,2024-03-15,2119,46
00006,C-006,0000006,2024-08-04,3038,220
00004,C-005,0000014,2024-06-27,5188,382
00004,C-006,0000006,2024-07-13,5385,180
00009,C-004,0000016,2024-02-24,6575,249
00011,C-004,0000002,2024-06-28,6350,59
00005,C-003,0000002,2024-06-30,7488,28
00015,C-006,0000019,2024-08-18,6998,7
00017,C-002,0000022,2024-01-24,13082,324
00013,C-005,0000015,2024-03-11,5965,136
00025,C-004,0000006,2024-06-23,6651,377
00016,C-002,0000013,2024-08-22,2606,31
00006,C-006,0000007,2024-01-04,3616,24
00015,C-002,0000012,2024-04-05,3658,210
00013,C-002,0000012,2024-04-15,1997,314
00016,C-003,0000015,2024-05-11,3619,213
00020,C-006,0000016,2024-07-21,5539,492
00004,C-004,0000008,2024-02-11,1382,86
00020,C-006,0000004,2024-07-08,1224,81
00006,C-001,0000018,2024-08-11,8043,344
00016,C-004,0000006,2024-08-04,6878,7
00020,C-004,0000008,2024-06-14,9420,94
00018,C-001,0000020,2024-01-17,2516,293
00001,C-006,0000008,2024-06-23,4335,529
00001,C-001,0000004,2024-08-24,1588,111
00020,C-001,0000021,2024-06-07,8959,271
00004,C-001,0000015,2024-06-22,9409,46
00024,C-005,0000014,2024-07-13,3316,268
00021,C-001,0000019,2024-05-24,10921,210
00006,C-004,0000006,2024-08-09,7606,154
00017,C-006,0000002,2024-04-06,1860,33
00004,C-004,0000016,2024-07-28,1744,259
00006,C-004,0000018,2024-08-24,758,57
00002,C-003,0000005,2024-01-17,125,138
00015,C-005,0000010,2024-02-07,6171,149
00007,C-003,0000013,2024-05-09,6867,273
00010,C-004,0000002,2024-06-06,8775,113
00019,C-005,0000019,2024-06-06,10423,6
00013,C-004,0000011,2024-05-24,7402,231
00006,C-001,0000007,2024-01-13,2498,129
00012,C-005,0000018,2024-05-23,6874,152
00001,C-001,0000015,2024-06-29,2016,304
00001,C-004,0000002,2024-03-11,8078,95
00024,C-005,0000002,2024-04-25,11149,538
00008,C-003,0000004,2024-05-30,4739,236
00015,C-002,0000016,2024-05-23,1845,185
00010,C-005,0000003,2024-05-23,1264,19
00002,C-006,0000003,2024-06-24,7528,306
00021,C-004,0000004,2024-03-11,12265,268
00008,C-005,0000004,2024-07-27,17662,230
00008,C-005,0000015,2024-08-16,5520,120
00014,C-006,0000004,2024-03-07,10713,11
00015,C-004,0000006,2024-04-05,8417,29
00022,C-002,0000002,2024-05-04,9986,54
00025,C-005,0000019,2024-01-04,15630,89
00012,C-003,0000020,2024-01-13,6224,100
00019,C-004,0000014,2024-07-11,7737,95
00017,C-003,0000001,2024-05-17,4861,162
00022,C-004,0000003,2024-07-21,1755,62
00015,C-006,0000011,2024-02-22,897,24
00004,C-002,0000005,2024-05-23,10607,182
00008,C-006,0000010,2024-07-12,10772,192
00004,C-001,0000008,2024-06-15,4117,203
00009,C-004,0000007,2024-06-23,5185,321
00015,C-003,0000009,2024-03-25,6975,58
00004,C-002,0000021,2024-07-04,100,161
00020,C-001,0000015,2024-05-12,10203,109
00022,C-004,0000018,2024-04-04,5082,148
00023,C-003,0000008,2024-04-15,7167,381
00014,C-006,0000009,2024-03-08,7027,95
00011,C-002,0000015,2024-01-17,8265,251
00019,C-002,0000001,2024-08-22,1516,53
00020,C-001,0000005,2024-07-25,1259,72
00012,C-001,0000007,2024-06-14,3506,126
00025,C-002,0000019,2024-04-05,10969,83
00023,C-001,0000018,2024-08-26,8442,347
00019,C-003,0000007,2024-08-03,11001,112
00003,C-006,0000015,2024-07-11,6988,4
00019,C-004,0000009,2024-03-11,3735,21
00007,C-001,0000003,2024-01-10,17347,32
00014,C-001,0000020,2024-04-04,16517,349
00011,C-003,0000007,2024-01-17,7643,778
00012,C-004,0000011,2024-07-08,10337,49
00004,C-001,0000011,2024-04-12,1367,384
00008,C-006,0000014,2024-08-24,571,191
00025,C-001,0000019,2024-06-07,2012,259
00006,C-006,0000017,2024-07-28,1469,29
00016,C-005,0000005,2024-02-21,10020,113
00018,C-006,0000001,2024-04-08,1915,304
00007,C-001,0000016,2024-06-28,74,101
00002,C-001,0000020,2024-03-24,2794,21
00009,C-003,0000021,2024-07-29,3192,54
00018,C-005,0000009,2024-05-25,2447,98
00003,C-003,0000018,2024-03-30,7696,313
00018,C-005,0000011,2024-07-18,14732,132
00013,C-006,0000008,2024-05-10,9322,111
00010,C-003,0000019,2024-03-18,18474,88
00025,C-002,0000021,2024-06-15,7438,54
00002,C-006,0000007,2024-05-12,14581,58
00021,C-004,0000020,2024-06-23,3390,115
00013,C-002,0000013,2024-04-21,3968,182
00003,C-003,0000017,2024-08-17,1084,120
00008,C-004,0000009,2024-02-07,20690,51
00021,C-006,0000004,2024-03-17,8930,121
00004,C-002,0000020,2024-08-01,15497,85
00001,C-003,0000012,2024-03-18,9172,30
00003,C-006,0000014,2024-06-14,6094,104
00013,C-001,0000009,2024-04-22,9145,156
00012,C-004,0000009,2024-01-18,5903,31
00016,C-003,0000005,2024-08-26,3277,131
00006,C-004,0000014,2024-06-10,9760,424
00015,C-006,0000022,2024-01-31,2505,7
00021,C-004,0000016,2024-04-08,1528,107
00024,C-003,0000020,2024-06-07,3767,65
00009,C-003,0000002,2024-02-10,9452,42
00013,C-003,0000007,2024-05-16,765,441
00006,C-002,0000020,2024-03-18,2433,535
00002,C-003,0000007,2024-07-13,779,134
00005,C-005,0000016,2024-07-25,5051,85
00002,C-006,0000019,2024-08-19,2727,293
00011,C-006,0000022,2024-06-24,9089,602
00021,C-006,0000014,2024-06-20,881,152
00022,C-002,0000005,2024-08-02,228,225
00023,C-004,0000022,2024-02-22,14194,102
00010,C-004,0000008,2024-02-01,7460,23
00004,C-006,0000022,2024-02-14,6579,312
00021,C-003,0000012,2024-02-24,8975,137
00018,C-002,0000008,2024-03-18,852,123
00016,C-001,0000009,2024-08-30,1955,250
00003,C-005,0000003,2024-05-09,323,72
00019,C-005,0000004,2024-01-18,542,86
00015,C-002,0000015,2024-07-04,7667,347
00005,C-004,0000013,2024-06-03,1826,13
00013,C-004,0000003,2024-02-23,11511,30
00024,C-004,0000005,2024-05-09,12264,223
00021,C-002,0000022,2024-06-06,3879,108
00021,C-002,0000010,2024-07-04,8329,238
00007,C-004,0000010,2024-06-06,1666,98
00024,C-003,0000017,2024-05-13,1754,95
00019,C-004,0000011,2024-01-31,2391,274
00025,C-004,0000021,2024-06-30,8547,41
00009,C-006,0000016,2024-08-25,4116,274
00003,C-004,0000004,2024-01-10,787,95
00007,C-005,0000016,2024-08-22,2096,8
00014,C-004,0000002,2024-04-14,5221,267
00005,C-001,0000004,2024-05-31,11264,340
00005,C-001,0000018,2024-04-08,5477,341
00014,C-005,0000010,2024-02-21,3389,160
00020,C-003,0000016,2024-03-30,11560,413
00010,C-002,0000018,2024-03-02,1677,2
00001,C-005,0000008,2024-07-28,437,174
00017,C-004,0000022,2024-03-24,8488,40
00015,C-003,0000006,2024-08-11,72,101
00016,C-001,0000017,2024-05-17,9864,167
00017,C-006,0000019,2024-05-18,3469,166
00014,C-001,0000003,2024-08-17,6770,173
00025,C-004,0000009,2024-04-04,564,50
00007,C-002,0000002,2024-08-09,21044,210
00007,C-004,0000011,2024-01-17,677,327
00020,C-006,0000015,2024-02-14,4368,29
00003,C-004,0000008,2024-05-16,9866,306
00025,C-006,0000004,2024-03-16,10724,125
00016,C-006,0000022,2024-01-31,5443,284
00009,C-006,0000011,2024-03-10,1312,200
00005,C-001,0000011,2024-06-30,8472,162
00002,C-004,0000009,2024-03-01,5775,178
00010,C-001,0000010,2024-05-27,3780,97
00005,C-001,0000012,2024-07-11,6831,243
00011,C-004,0000001,2024-03-02,4835,63
00001,C-005,0000018,2024-03-04,8120,143
00021,C-001,0000002,2024-06-23,4812,242
00021,C-005,0000017,2024-01-27,5930,252
00012,C-006,0000008,2024-01-14,3040,426
00018,C-002,0000014,2024-07-29,1127,23
00007,C-006,0000004,2024-05-13,6052,490
00009,C-006,0000020,2024-02-03,12279,162
00007,C-002,0000004,2024-05-27,7092,28
00004,C-003,0000010,2024-02-18,3161,25
00007,C-002,0000013,2024-01-28,1408,35
00002,C-001,0000009,2024-06-29,5777,114
00019,C-002,0000021,2024-01-13,4891,274
00001,C-001,0000006,2024-06-27,2048,172
00009,C-006,0000015,2024-03-29,4590,1
00006,C-002,0000011,2024-06-03,8666,162
00010,C-006,0000004,2024-03-21,2202,97
00010,C-002,0000009,2024-04-12,11720,48
00008,C-003,0000018,2024-01-19,7885,266
00011,C-001,0000007,2024-04-06,3858,303
00017,C-003,0000007,2024-08-02,10124,84
00003,C-003,0000009,2024-04-12,8171,137
00005,C-002,0000010,2024-07-21,19391,141
00002,C-004,0000020,2024-03-22,10197,24
00016,C-002,0000003,2024-05-09,5188,5
00020,C-003,0000020,2024-08-09,350,117
00023,C-006,0000019,2024-07-20,3766,300
00007,C-002,0000022,2024-04-14,4888,435
00001,C-006,0000015,2024-01-25,5230,142
00020,C-003,0000017,2024-04-25,3790,168
00024,C-006,0000006,2024-01-17,302,233
00011,C-005,0000009,2024-08-15,1017,123
00011,C-006,0000014,2024-06-02,241,17
00006,C-005,0000002,2024-06-30,8347,138
00024,C-004,0000018,2024-02-10,6292,88
00012,C-006,0000021,2024-02-23,1544,674
00018,C-002,0000011,2024-01-27,9745,225
00022,C-001,0000001,2024-05-26,5415,325
00007,C-005,0000022,2024-04-14,1898,22
00023,C-003,0000005,2024-08-01,4911,163
00010,C-003,0000009,2024-08-22,11293,219
